Boat Type,Class,Club,Country,Place,Distance,Race Number,Time (s),Time,Round,ResultsPage,RoundNr,RoundSummary
V1,Master 60 Men,BAILEY Claude,Great Britain,6,500,108,169.71,2:49.71,Final,https://www.liveresults.co.nz/competition/438/schedule/race/108,5,Final
V1,Master 60 Men,FUHRMANN Marek,Germany,4,500,108,167.72,2:47.72,Final,https://www.liveresults.co.nz/competition/438/schedule/race/108,5,Final
V1,Master 60 Men,GUYOT Pierre,Fiji,2,500,108,164.94,2:44.94,Final,https://www.liveresults.co.nz/competition/438/schedule/race/108,5,Final
V1,Master 60 Men,KARLS Tommy,Sweden,1,500,108,162.83,2:42.83,Final,https://www.liveresults.co.nz/competition/438/schedule/race/108,5,Final
V1,Master 60 Men,KRUSZELNICKI Peter,Great Britain,7,500,108,169.8,2:49.80,Final,https://www.liveresults.co.nz/competition/438/schedule/race/108,5,Final
V1,Master 60 Men,PRYOR Lyle,New Zealand,5,500,108,169.47,2:49.47,Final,https://www.liveresults.co.nz/competition/438/schedule/race/108,5,Final
V1,Master 60 Men,THOMAS George,New Zealand,3,500,108,166.72,2:46.72,Final,https://www.liveresults.co.nz/competition/438/schedule/race/108,5,Final
V1,Master 60 Men,UNDERWOOD Jim,Canada,8,500,108,175.12,2:55.12,Final,https://www.liveresults.co.nz/competition/438/schedule/race/108,5,Final
V12,Open Men,4 Lanikai,Hawai'i,4,500,109,121.27,2:01.27,Heat 2 / 2,https://www.liveresults.co.nz/competition/438/schedule/race/109,1,Heat
V12,Open Men,Black Bronco's,New Zealand,3,500,109,120.77,2:00.77,Heat 2 / 2,https://www.liveresults.co.nz/competition/438/schedule/race/109,1,Heat
V12,Open Men,Horouta Waka Ama - Woolley Kumara,New Zealand,1,500,109,116.05,1:56.05,Heat 2 / 2,https://www.liveresults.co.nz/competition/438/schedule/race/109,1,Heat
V12,Open Men,HUI HOA / Esquilo Sports,Brazil,5,500,109,122.51,2:02.51,Heat 2 / 2,https://www.liveresults.co.nz/competition/438/schedule/race/109,1,Heat
V12,Open Men,MAREA ROJA,Chile,6,500,109,124.24,2:04.24,Heat 2 / 2,https://www.liveresults.co.nz/competition/438/schedule/race/109,1,Heat
V12,Open Men,OCUK Open Men,Great Britain,DQ,500,109,125.98,2:05.98,Heat 2 / 2,https://www.liveresults.co.nz/competition/438/schedule/race/109,1,Heat
V12,Open Men,Singapore Paddle Club,Singapore,7,500,109,128.18,2:08.18,Heat 2 / 2,https://www.liveresults.co.nz/competition/438/schedule/race/109,1,Heat
V12,Open Men,Va'a Brasilia/ Esquilo Sports,Brazil,2,500,109,117.92,1:57.92,Heat 2 / 2,https://www.liveresults.co.nz/competition/438/schedule/race/109,1,Heat
V1,Junior 16 Women,CROWE Jessica,Australia,5,500,110,186.65,3:06.65,Heat 1 / 2,https://www.liveresults.co.nz/competition/438/schedule/race/110,1,Heat
V1,Junior 16 Women,MAKUA Kahiau,Hawai'i,4,500,110,183.77,3:03.77,Heat 1 / 2,https://www.liveresults.co.nz/competition/438/schedule/race/110,1,Heat
V1,Junior 16 Women,MORRIS Sakora,Canada,6,500,110,193.49,3:13.49,Heat 1 / 2,https://www.liveresults.co.nz/competition/438/schedule/race/110,1,Heat
V1,Junior 16 Women,RETI Chelsea,New Zealand,1,500,110,176.9,2:56.90,Heat 1 / 2,https://www.liveresults.co.nz/competition/438/schedule/race/110,1,Heat
V1,Junior 16 Women,SILVER-DOUGLAS Emily,Canada,7,500,110,222.72,3:42.72,Heat 1 / 2,https://www.liveresults.co.nz/competition/438/schedule/race/110,1,Heat
V1,Junior 16 Women,TOLOA Marnie,New Zealand,3,500,110,182.87,3:02.87,Heat 1 / 2,https://www.liveresults.co.nz/competition/438/schedule/race/110,1,Heat
V1,Junior 16 Women,WILLIAMS-HARRIS Eternity,New Zealand,2,500,110,180.86,3:00.86,Heat 1 / 2,https://www.liveresults.co.nz/competition/438/schedule/race/110,1,Heat
V1,Junior 16 Women,BROOKING Hinekahukura,New Zealand,3,500,111,177.47,2:57.47,Heat 2 / 2,https://www.liveresults.co.nz/competition/438/schedule/race/111,1,Heat
V1,Junior 16 Women,CAREY Maka,Hawai'i,5,500,111,187,3:07.00,Heat 2 / 2,https://www.liveresults.co.nz/competition/438/schedule/race/111,1,Heat
V1,Junior 16 Women,MORETE Taylynn,New Zealand,2,500,111,175.06,2:55.06,Heat 2 / 2,https://www.liveresults.co.nz/competition/438/schedule/race/111,1,Heat
V1,Junior 16 Women,MUÑOZ GONZALEZ Belen,Chile,4,500,111,183.15,3:03.15,Heat 2 / 2,https://www.liveresults.co.nz/competition/438/schedule/race/111,1,Heat
V1,Junior 16 Women,PANG Gerricka,Hawai'i,7,500,111,223.07,3:43.07,Heat 2 / 2,https://www.liveresults.co.nz/competition/438/schedule/race/111,1,Heat
V1,Junior 16 Women,PIRIPI Waitangi,New Zealand,1,500,111,174.41,2:54.41,Heat 2 / 2,https://www.liveresults.co.nz/competition/438/schedule/race/111,1,Heat
V1,Junior 16 Women,SCHIPPEL Jaya,Canada,6,500,111,217.89,3:37.89,Heat 2 / 2,https://www.liveresults.co.nz/competition/438/schedule/race/111,1,Heat
V12,Master 75 Men,11 Anuenue,Hawai'i,3,500,112,159.53,2:39.53,St. Final,https://www.liveresults.co.nz/competition/438/schedule/race/112,5,Final
V12,Master 75 Men,8 Outrigger - Team Makules (11),Hawai'i,1,500,112,141.38,2:21.38,St. Final,https://www.liveresults.co.nz/competition/438/schedule/race/112,5,Final
V12,Master 75 Men,Maui,Hawai'i,2,500,112,157.04,2:37.04,St. Final,https://www.liveresults.co.nz/competition/438/schedule/race/112,5,Final
V1,Master 50 Women,BARBOSA Larissa,Brazil,4,500,113,199.55,3:19.55,Repechage,https://www.liveresults.co.nz/competition/438/schedule/race/113,2,Repecharge
V1,Master 50 Women,FREEMAN Laura,USA,DQ,500,113,241.66,4:01.66,Repechage,https://www.liveresults.co.nz/competition/438/schedule/race/113,2,Repecharge
V1,Master 50 Women,MAYES Keni,Great Britain,1,500,113,184.71,3:04.71,Repechage,https://www.liveresults.co.nz/competition/438/schedule/race/113,2,Repecharge
V1,Master 50 Women,MICHELUCCI Georgia,Brazil,6,500,113,206.02,3:26.02,Repechage,https://www.liveresults.co.nz/competition/438/schedule/race/113,2,Repecharge
V1,Master 50 Women,PLANK Birgit,Germany,5,500,113,205.58,3:25.58,Repechage,https://www.liveresults.co.nz/competition/438/schedule/race/113,2,Repecharge
V1,Master 50 Women,ROLFE Kate,Australia,2,500,113,193.75,3:13.75,Repechage,https://www.liveresults.co.nz/competition/438/schedule/race/113,2,Repecharge
V1,Master 50 Women,ROUMILLAC Dayse,Brazil,7,500,113,214.94,3:34.94,Repechage,https://www.liveresults.co.nz/competition/438/schedule/race/113,2,Repecharge
V1,Master 50 Women,SIARIS Steph,USA,3,500,113,197.03,3:17.03,Repechage,https://www.liveresults.co.nz/competition/438/schedule/race/113,2,Repecharge
V1,Master 50 Men,BECK Hobey,Hawai'i,1,500,114,151.19,2:31.19,Repechage 1 / 2,https://www.liveresults.co.nz/competition/438/schedule/race/114,2,Repecharge
V1,Master 50 Men,BORLE Scott,Canada,2,500,114,154.27,2:34.27,Repechage 1 / 2,https://www.liveresults.co.nz/competition/438/schedule/race/114,2,Repecharge
V1,Master 50 Men,DORRIES Peter,Australia,4,500,114,159.7,2:39.70,Repechage 1 / 2,https://www.liveresults.co.nz/competition/438/schedule/race/114,2,Repecharge
V1,Master 50 Men,FERRI DE BARROS Fabio,Canada,5,500,114,161.56,2:41.56,Repechage 1 / 2,https://www.liveresults.co.nz/competition/438/schedule/race/114,2,Repecharge
V1,Master 50 Men,FINAU Ben,Samoa,3,500,114,157.8,2:37.80,Repechage 1 / 2,https://www.liveresults.co.nz/competition/438/schedule/race/114,2,Repecharge
V1,Master 50 Men,MATTHEWS Mike,Singapore,7,500,114,164.06,2:44.06,Repechage 1 / 2,https://www.liveresults.co.nz/competition/438/schedule/race/114,2,Repecharge
V1,Master 50 Men,MORGAN Rhys,Australia,8,500,114,176.68,2:56.68,Repechage 1 / 2,https://www.liveresults.co.nz/competition/438/schedule/race/114,2,Repecharge
V1,Master 50 Men,TRUNKS Andy,Great Britain,6,500,114,162.74,2:42.74,Repechage 1 / 2,https://www.liveresults.co.nz/competition/438/schedule/race/114,2,Repecharge
V1,Master 50 Men,DENHOLM Brian,Great Britain,4,500,115,171,2:51.00,Repechage 2 / 2,https://www.liveresults.co.nz/competition/438/schedule/race/115,2,Repecharge
V1,Master 50 Men,EILERT Thomas,Germany,5,500,115,172.59,2:52.59,Repechage 2 / 2,https://www.liveresults.co.nz/competition/438/schedule/race/115,2,Repecharge
V1,Master 50 Men,JARA CASTRO Leandro,Chile,DNS,500,115,,"",Repechage 2 / 2,https://www.liveresults.co.nz/competition/438/schedule/race/115,2,Repecharge
V1,Master 50 Men,LENITSCHEK Bodo,Germany,6,500,115,174.23,2:54.23,Repechage 2 / 2,https://www.liveresults.co.nz/competition/438/schedule/race/115,2,Repecharge
V1,Master 50 Men,MIHALYI Tamas,Canada,3,500,115,170.56,2:50.56,Repechage 2 / 2,https://www.liveresults.co.nz/competition/438/schedule/race/115,2,Repecharge
V1,Master 50 Men,MITCHELL Joe,Great Britain,2,500,115,161.58,2:41.58,Repechage 2 / 2,https://www.liveresults.co.nz/competition/438/schedule/race/115,2,Repecharge
V1,Master 50 Men,MONTEIRO Norberto,Brazil,7,500,115,181.62,3:01.62,Repechage 2 / 2,https://www.liveresults.co.nz/competition/438/schedule/race/115,2,Repecharge
V1,Master 50 Men,SCHMITT Bertrand,New Caledonia,1,500,115,155.92,2:35.92,Repechage 2 / 2,https://www.liveresults.co.nz/competition/438/schedule/race/115,2,Repecharge
V1,Open Men,AUKARA Jimmy,France,2,500,116,149.14,2:29.14,Repechage 1 / 2,https://www.liveresults.co.nz/competition/438/schedule/race/116,2,Repecharge
V1,Open Men,CHIANG Michael,USA,6,500,116,162.06,2:42.06,Repechage 1 / 2,https://www.liveresults.co.nz/competition/438/schedule/race/116,2,Repecharge
V1,Open Men,CRANFIELD Cameron,Australia,8,500,116,169.2,2:49.20,Repechage 1 / 2,https://www.liveresults.co.nz/competition/438/schedule/race/116,2,Repecharge
V1,Open Men,ITI Jared,New Zealand,1,500,116,148.87,2:28.87,Repechage 1 / 2,https://www.liveresults.co.nz/competition/438/schedule/race/116,2,Repecharge
V1,Open Men,KUHLMANN Torben,Germany,7,500,116,162.9,2:42.90,Repechage 1 / 2,https://www.liveresults.co.nz/competition/438/schedule/race/116,2,Repecharge
V1,Open Men,O'GRADY Jonathan,Great Britain,4,500,116,153.18,2:33.18,Repechage 1 / 2,https://www.liveresults.co.nz/competition/438/schedule/race/116,2,Repecharge
V1,Open Men,THOMSON Olly,Great Britain,3,500,116,150.88,2:30.88,Repechage 1 / 2,https://www.liveresults.co.nz/competition/438/schedule/race/116,2,Repecharge
V1,Open Men,WILLIAMS James,Great Britain,5,500,116,153.3,2:33.30,Repechage 1 / 2,https://www.liveresults.co.nz/competition/438/schedule/race/116,2,Repecharge
V1,Open Men,BUDAY Marton,Germany,2,500,117,157.61,2:37.61,Repechage 2 / 2,https://www.liveresults.co.nz/competition/438/schedule/race/117,2,Repecharge
V1,Open Men,KAIHA AKAHEE,France,5,500,117,164.58,2:44.58,Repechage 2 / 2,https://www.liveresults.co.nz/competition/438/schedule/race/117,2,Repecharge
V1,Open Men,MCLEOD George,Canada,3,500,117,158.56,2:38.56,Repechage 2 / 2,https://www.liveresults.co.nz/competition/438/schedule/race/117,2,Repecharge
V1,Open Men,MEDEIROS RODRIGO,Brazil,4,500,117,158.86,2:38.86,Repechage 2 / 2,https://www.liveresults.co.nz/competition/438/schedule/race/117,2,Repecharge
V1,Open Men,ROMERO BUGUEÑO Carlos,Chile,8,500,117,168.33,2:48.33,Repechage 2 / 2,https://www.liveresults.co.nz/competition/438/schedule/race/117,2,Repecharge
V1,Open Men,SAN NICOLAS Vince,USA,7,500,117,165.55,2:45.55,Repechage 2 / 2,https://www.liveresults.co.nz/competition/438/schedule/race/117,2,Repecharge
V1,Open Men,TERIITEMATAUA PENI,France,1,500,117,154.37,2:34.37,Repechage 2 / 2,https://www.liveresults.co.nz/competition/438/schedule/race/117,2,Repecharge
V1,Open Men,WALSH Matthew,Australia,6,500,117,165.05,2:45.05,Repechage 2 / 2,https://www.liveresults.co.nz/competition/438/schedule/race/117,2,Repecharge
V12,Master 75 Women,33 Kihei,Hawai'i,2,500,118,183.92,3:03.92,St. Final,https://www.liveresults.co.nz/competition/438/schedule/race/118,5,Final
V12,Master 75 Women,4 Lanikai (58),Hawai'i,1,500,118,183.28,3:03.28,St. Final,https://www.liveresults.co.nz/competition/438/schedule/race/118,5,Final
V1,Master 40 Women,CAIRNS Anne,Samoa,2,500,119,175.15,2:55.15,Heat 1 / 4,https://www.liveresults.co.nz/competition/438/schedule/race/119,1,Heat
V1,Master 40 Women,CAMPBELL Kiwi,New Zealand,1,500,119,171.32,2:51.32,Heat 1 / 4,https://www.liveresults.co.nz/competition/438/schedule/race/119,1,Heat
V1,Master 40 Women,HOEY Nicola,Australia,7,500,119,182.39,3:02.39,Heat 1 / 4,https://www.liveresults.co.nz/competition/438/schedule/race/119,1,Heat
V1,Master 40 Women,JAIN Kamini,Canada,5,500,119,181.71,3:01.71,Heat 1 / 4,https://www.liveresults.co.nz/competition/438/schedule/race/119,1,Heat
V1,Master 40 Women,MULLINS Stefanie,Great Britain,4,500,119,180.9,3:00.90,Heat 1 / 4,https://www.liveresults.co.nz/competition/438/schedule/race/119,1,Heat
V1,Master 40 Women,POKIA Maria,Australia,6,500,119,181.9,3:01.90,Heat 1 / 4,https://www.liveresults.co.nz/competition/438/schedule/race/119,1,Heat
V1,Master 40 Women,RETI Siobhan,New Zealand,3,500,119,179.82,2:59.82,Heat 1 / 4,https://www.liveresults.co.nz/competition/438/schedule/race/119,1,Heat
V1,Master 40 Women,TRASK Bren,USA,8,500,119,196.22,3:16.22,Heat 1 / 4,https://www.liveresults.co.nz/competition/438/schedule/race/119,1,Heat
V1,Master 40 Women,BOTELHO Mahealani,Hawai'i,2,500,120,180.91,3:00.91,Heat 2 / 4,https://www.liveresults.co.nz/competition/438/schedule/race/120,1,Heat
V1,Master 40 Women,GURTLER Suzette,Hawai'i,6,500,120,200.61,3:20.61,Heat 2 / 4,https://www.liveresults.co.nz/competition/438/schedule/race/120,1,Heat
V1,Master 40 Women,MIGALBIN January,Singapore,3,500,120,186.31,3:06.31,Heat 2 / 4,https://www.liveresults.co.nz/competition/438/schedule/race/120,1,Heat
V1,Master 40 Women,NAGASAKO Rie,Brazil,4,500,120,188.15,3:08.15,Heat 2 / 4,https://www.liveresults.co.nz/competition/438/schedule/race/120,1,Heat
V1,Master 40 Women,PENNINGTON Kimberly,USA,7,500,120,207.28,3:27.28,Heat 2 / 4,https://www.liveresults.co.nz/competition/438/schedule/race/120,1,Heat
V1,Master 40 Women,STANLEY Leanne,Canada,1,500,120,170.27,2:50.27,Heat 2 / 4,https://www.liveresults.co.nz/competition/438/schedule/race/120,1,Heat
V1,Master 40 Women,SUMONTE FERNANDOIS JOCELYN,Chile,8,500,120,223.24,3:43.24,Heat 2 / 4,https://www.liveresults.co.nz/competition/438/schedule/race/120,1,Heat
V1,Master 40 Women,VERMOREL ALEXANDRA,France,5,500,120,193.04,3:13.04,Heat 2 / 4,https://www.liveresults.co.nz/competition/438/schedule/race/120,1,Heat
V1,Master 40 Women,FISCHER Maria,Germany,5,500,121,180.12,3:00.12,Heat 3 / 4,https://www.liveresults.co.nz/competition/438/schedule/race/121,1,Heat
V1,Master 40 Women,KAGEYAMA Machiko,Singapore,8,500,121,199.3,3:19.30,Heat 3 / 4,https://www.liveresults.co.nz/competition/438/schedule/race/121,1,Heat
V1,Master 40 Women,MAINGUET Cynthia,New Caledonia,3,500,121,174.59,2:54.59,Heat 3 / 4,https://www.liveresults.co.nz/competition/438/schedule/race/121,1,Heat
V1,Master 40 Women,MCCAULL Tui,New Zealand,1,500,121,167.41,2:47.41,Heat 3 / 4,https://www.liveresults.co.nz/competition/438/schedule/race/121,1,Heat
V1,Master 40 Women,RAMOS VALENZUELA Marjorie,Chile,7,500,121,184.86,3:04.86,Heat 3 / 4,https://www.liveresults.co.nz/competition/438/schedule/race/121,1,Heat
V1,Master 40 Women,RAPANA Raanj,New Zealand,2,500,121,172.93,2:52.93,Heat 3 / 4,https://www.liveresults.co.nz/competition/438/schedule/race/121,1,Heat
V1,Master 40 Women,ROSSI Dayone,Brazil,6,500,121,181.61,3:01.61,Heat 3 / 4,https://www.liveresults.co.nz/competition/438/schedule/race/121,1,Heat
V1,Master 40 Women,RUUD Helen,Great Britain,4,500,121,179.57,2:59.57,Heat 3 / 4,https://www.liveresults.co.nz/competition/438/schedule/race/121,1,Heat
V1,Master 40 Women,KAHOOKELE Marjie,Hawai'i,7,500,122,204.48,3:24.48,Heat 4 / 4,https://www.liveresults.co.nz/competition/438/schedule/race/122,1,Heat
V1,Master 40 Women,KAUFFMAN Kate,USA,1,500,122,181.13,3:01.13,Heat 4 / 4,https://www.liveresults.co.nz/competition/438/schedule/race/122,1,Heat
V1,Master 40 Women,LIM Erin,Canada,3,500,122,184.53,3:04.53,Heat 4 / 4,https://www.liveresults.co.nz/competition/438/schedule/race/122,1,Heat
V1,Master 40 Women,MOLENE SANDRINE,France,2,500,122,182.25,3:02.25,Heat 4 / 4,https://www.liveresults.co.nz/competition/438/schedule/race/122,1,Heat
V1,Master 40 Women,PARTAL Vanesa,Great Britain,6,500,122,191.45,3:11.45,Heat 4 / 4,https://www.liveresults.co.nz/competition/438/schedule/race/122,1,Heat
V1,Master 40 Women,PORTO Marta Terra,Brazil,4,500,122,185.71,3:05.71,Heat 4 / 4,https://www.liveresults.co.nz/competition/438/schedule/race/122,1,Heat
V1,Master 40 Women,SOTO VIDAL YENNI,Chile,8,500,122,229.05,3:49.05,Heat 4 / 4,https://www.liveresults.co.nz/competition/438/schedule/race/122,1,Heat
V1,Master 40 Women,WHITE Kathy,Australia,5,500,122,187.41,3:07.41,Heat 4 / 4,https://www.liveresults.co.nz/competition/438/schedule/race/122,1,Heat
V1,Master 40 Men,ALMEIDA Marcelo,Brazil,2,500,123,165.86,2:45.86,Repechage 1 / 2,https://www.liveresults.co.nz/competition/438/schedule/race/123,2,Repecharge
V1,Master 40 Men,EPERANIA Hemery,Germany,6,500,123,168.68,2:48.68,Repechage 1 / 2,https://www.liveresults.co.nz/competition/438/schedule/race/123,2,Repecharge
V1,Master 40 Men,FILHO Carlos José,Brazil,7,500,123,168.73,2:48.73,Repechage 1 / 2,https://www.liveresults.co.nz/competition/438/schedule/race/123,2,Repecharge
V1,Master 40 Men,JAMES Ryan,Great Britain,1,500,123,161.94,2:41.94,Repechage 1 / 2,https://www.liveresults.co.nz/competition/438/schedule/race/123,2,Repecharge
V1,Master 40 Men,LAU Jackson,USA,4,500,123,167.12,2:47.12,Repechage 1 / 2,https://www.liveresults.co.nz/competition/438/schedule/race/123,2,Repecharge
V1,Master 40 Men,MORGAN Rhys,Australia,8,500,123,186.55,3:06.55,Repechage 1 / 2,https://www.liveresults.co.nz/competition/438/schedule/race/123,2,Repecharge
V1,Master 40 Men,PAPALII Ioane,Samoa,5,500,123,168.58,2:48.58,Repechage 1 / 2,https://www.liveresults.co.nz/competition/438/schedule/race/123,2,Repecharge
V1,Master 40 Men,SZASZAK Denes,Singapore,3,500,123,166.1,2:46.10,Repechage 1 / 2,https://www.liveresults.co.nz/competition/438/schedule/race/123,2,Repecharge
V1,Master 40 Men,CAREY Mael,Hawai'i,2,500,124,168.15,2:48.15,Repechage 2 / 2,https://www.liveresults.co.nz/competition/438/schedule/race/124,2,Repecharge
V1,Master 40 Men,CERCONE Giovanni,Australia,8,500,124,180.23,3:00.23,Repechage 2 / 2,https://www.liveresults.co.nz/competition/438/schedule/race/124,2,Repecharge
V1,Master 40 Men,GRANDMONT Jonathan,Canada,6,500,124,172.77,2:52.77,Repechage 2 / 2,https://www.liveresults.co.nz/competition/438/schedule/race/124,2,Repecharge
V1,Master 40 Men,GRANT Darren,Canada,3,500,124,168.63,2:48.63,Repechage 2 / 2,https://www.liveresults.co.nz/competition/438/schedule/race/124,2,Repecharge
V1,Master 40 Men,HOLLIDAY Pete,Great Britain,5,500,124,171.07,2:51.07,Repechage 2 / 2,https://www.liveresults.co.nz/competition/438/schedule/race/124,2,Repecharge
V1,Master 40 Men,MARINO JEROME,France,4,500,124,169.57,2:49.57,Repechage 2 / 2,https://www.liveresults.co.nz/competition/438/schedule/race/124,2,Repecharge
V1,Master 40 Men,RIMENE Paddy,New Zealand,1,500,124,163.97,2:43.97,Repechage 2 / 2,https://www.liveresults.co.nz/competition/438/schedule/race/124,2,Repecharge
V1,Master 40 Men,WIGMORE Anthony,Great Britain,7,500,124,178.13,2:58.13,Repechage 2 / 2,https://www.liveresults.co.nz/competition/438/schedule/race/124,2,Repecharge
V1,Junior 19 Women,BECK Ella,Hawai'i,2,500,125,184.57,3:04.57,Repechage,https://www.liveresults.co.nz/competition/438/schedule/race/125,2,Repecharge
V1,Junior 19 Women,CROWE Jessica,Australia,5,500,125,193.38,3:13.38,Repechage,https://www.liveresults.co.nz/competition/438/schedule/race/125,2,Repecharge
V1,Junior 19 Women,IMPERATO Rio Blue,Hawai'i,4,500,125,193.17,3:13.17,Repechage,https://www.liveresults.co.nz/competition/438/schedule/race/125,2,Repecharge
V1,Junior 19 Women,LA'A Cother,Hawai'i,3,500,125,192.4,3:12.40,Repechage,https://www.liveresults.co.nz/competition/438/schedule/race/125,2,Repecharge
V1,Junior 19 Women,LUNA UNDURRAGA Celeste,Chile,8,500,125,212.69,3:32.69,Repechage,https://www.liveresults.co.nz/competition/438/schedule/race/125,2,Repecharge
V1,Junior 19 Women,MALLOWAY Autumn,Canada,7,500,125,209.66,3:29.66,Repechage,https://www.liveresults.co.nz/competition/438/schedule/race/125,2,Repecharge
V1,Junior 19 Women,NGATAKI Teagan,New Zealand,1,500,125,180.22,3:00.22,Repechage,https://www.liveresults.co.nz/competition/438/schedule/race/125,2,Repecharge
V1,Junior 19 Women,SEWARD Jennea,Canada,6,500,125,193.94,3:13.94,Repechage,https://www.liveresults.co.nz/competition/438/schedule/race/125,2,Repecharge
V12,Master 70 Women,31 Hawaiian - Hiki No O Kihei,Hawai'i,3,500,126,175.86,2:55.86,St. Final,https://www.liveresults.co.nz/competition/438/schedule/race/126,5,Final
V12,Master 70 Women,33 Kihei (10),Hawai'i,1,500,126,154.82,2:34.82,St. Final,https://www.liveresults.co.nz/competition/438/schedule/race/126,5,Final
