Boat Type,Class,Club,Country,Place,Distance,Race Number,Time (s),Time,Round,ResultsPage
V12,Master 40 Men,HE'E NALU / Bra Va'a,Brazil,3,500,66,117.97,01:58.0,Heat  2/2,https://www.liveresults.co.nz/competition/438/schedule/race/066
V12,Master 40 Men,HE'E NALU / Bra Va'a,Brazil,3,500,194,120.57,02:00.6,Final  2,https://www.liveresults.co.nz/competition/438/schedule/race/194
V12,Master 40 Men,Hui Wa'a,Hawai'i,2,500,63,122.06,02:02.1,Heat  1/1,https://www.liveresults.co.nz/competition/438/schedule/race/063
V12,Master 40 Men,Hui Wa'a,Hawai'i,5,500,194,125.2,02:05.2,Final  2,https://www.liveresults.co.nz/competition/438/schedule/race/194
V12,Master 40 Men,Mont-dore Shell Vaa,New Caledonia,2,500,66,117.83,01:57.8,Heat  2/2,https://www.liveresults.co.nz/competition/438/schedule/race/066
V12,Master 40 Men,Mont-dore Shell Vaa,New Caledonia,2,500,194,119.77,01:59.8,Final  2,https://www.liveresults.co.nz/competition/438/schedule/race/194
V12,Master 40 Men,OCUK Master 40 Men,Great Britain,6,500,66,128.05,02:08.1,Heat  2/2,https://www.liveresults.co.nz/competition/438/schedule/race/066
V12,Master 40 Men,ORCA 40s,USA,5,500,63,131.62,02:11.6,Heat  1/1,https://www.liveresults.co.nz/competition/438/schedule/race/063
V12,Master 40 Men,PRCC Raiteva,Great Britain,5,500,66,125.64,02:05.6,Heat  2/2,https://www.liveresults.co.nz/competition/438/schedule/race/066
V12,Master 40 Men,Royal Ohana,Great Britain,4,500,63,126.21,02:06.2,Heat  1/1,https://www.liveresults.co.nz/competition/438/schedule/race/063
V12,Master 40 Men,Royal Ohana,Great Britain,7,500,194,129.3,02:09.3,Final  2,https://www.liveresults.co.nz/competition/438/schedule/race/194
V12,Master 40 Men,Te Waka Pounamu - Aoraki Matatu,New Zealand,1,500,66,116.67,01:56.7,Heat  2/2,https://www.liveresults.co.nz/competition/438/schedule/race/066
V12,Master 40 Men,Te Waka Pounamu - Aoraki Matatu,New Zealand,1,500,194,117.8,01:57.8,Final  2,https://www.liveresults.co.nz/competition/438/schedule/race/194
V12,Master 40 Women,37 Lae'ula O Kai,Hawai'i,4,500,59,136.53,02:16.5,Heat  2/2,https://www.liveresults.co.nz/competition/438/schedule/race/059
V12,Master 40 Women,37 Lae'ula O Kai,Hawai'i,8,500,229,140.28,02:20.3,Final  11,https://www.liveresults.co.nz/competition/438/schedule/race/229
V12,Master 40 Women,4 Lanikai (R),Hawai'i,2,500,229,133.67,02:13.7,Final  11,https://www.liveresults.co.nz/competition/438/schedule/race/229
V12,Master 40 Women,4 Lanikai (R),Hawai'i,3,500,56,132.16,02:12.2,Heat  1/1,https://www.liveresults.co.nz/competition/438/schedule/race/056
V12,Master 40 Women,California,USA,8,500,56,148.9,02:28.9,Heat  1/1,https://www.liveresults.co.nz/competition/438/schedule/race/056
V12,Master 40 Women,Can West,Canada,2,500,56,131.94,02:11.9,Heat  1/1,https://www.liveresults.co.nz/competition/438/schedule/race/056
V12,Master 40 Women,Can West,Canada,3,500,229,134.41,02:14.4,Final  11,https://www.liveresults.co.nz/competition/438/schedule/race/229
V12,Master 40 Women,Club Outrigger Whitsunday,Australia,8,500,59,149.91,02:29.9,Heat  2/2,https://www.liveresults.co.nz/competition/438/schedule/race/059
V12,Master 40 Women,FNQ Far North Queensland,Australia,1,500,59,132.09,02:12.1,Heat  2/2,https://www.liveresults.co.nz/competition/438/schedule/race/059
V12,Master 40 Women,FNQ Far North Queensland,Australia,5,500,229,136.19,02:16.2,Final  11,https://www.liveresults.co.nz/competition/438/schedule/race/229
V12,Master 40 Women,Horouta Waka Ama - Kaiarahi Toa,New Zealand,1,500,56,130.31,02:10.3,Heat  1/1,https://www.liveresults.co.nz/competition/438/schedule/race/056
V12,Master 40 Women,Horouta Waka Ama - Kaiarahi Toa,New Zealand,1,500,229,131.19,02:11.2,Final  11,https://www.liveresults.co.nz/competition/438/schedule/race/229
V12,Master 40 Women,MANA BRASIL / Tribo Hoe,Brazil,2,500,59,132.23,02:12.2,Heat  2/2,https://www.liveresults.co.nz/competition/438/schedule/race/059
V12,Master 40 Women,MANA BRASIL / Tribo Hoe,Brazil,4,500,229,135.75,02:15.8,Final  11,https://www.liveresults.co.nz/competition/438/schedule/race/229
V12,Master 40 Women,OCUK Master 40 Women,Great Britain,7,500,59,142.77,02:22.8,Heat  2/2,https://www.liveresults.co.nz/competition/438/schedule/race/059
V12,Master 40 Women,ORCA 40s,USA,6,500,59,139.25,02:19.3,Heat  2/2,https://www.liveresults.co.nz/competition/438/schedule/race/059
V12,Master 40 Women,Porirua Canoe Kayak Club - PCKC Taimania,New Zealand,6,500,56,136.41,02:16.4,Heat  1/1,https://www.liveresults.co.nz/competition/438/schedule/race/056
V12,Master 40 Women,PRCC E'Ala'E,Great Britain,4,500,56,134.15,02:14.2,Heat  1/1,https://www.liveresults.co.nz/competition/438/schedule/race/056
V12,Master 40 Women,PRCC E'Ala'E,Great Britain,6,500,229,136.57,02:16.6,Final  11,https://www.liveresults.co.nz/competition/438/schedule/race/229
V12,Master 40 Women,Ratana Paa - Orakeinui,New Zealand,3,500,59,136.48,02:16.5,Heat  2/2,https://www.liveresults.co.nz/competition/438/schedule/race/059
V12,Master 40 Women,Ratana Paa - Orakeinui,New Zealand,7,500,229,140.27,02:20.3,Final  11,https://www.liveresults.co.nz/competition/438/schedule/race/229
V12,Master 40 Women,Royal Wahines,Great Britain,5,500,59,139.07,02:19.1,Heat  2/2,https://www.liveresults.co.nz/competition/438/schedule/race/059
V12,Master 40 Women,Singapore Paddle Club,Singapore,5,500,56,135.75,02:15.8,Heat  1/1,https://www.liveresults.co.nz/competition/438/schedule/race/056
V12,Master 40 Women,Z Ka Mamalahoe (35),Hawai'i,7,500,56,140.89,02:20.9,Heat  1/1,https://www.liveresults.co.nz/competition/438/schedule/race/056
V12,Master 50 Men,4 Lanikai (Z/37),Hawai'i,1,500,183,121.63,02:01.6,Final  12,https://www.liveresults.co.nz/competition/438/schedule/race/183
V12,Master 50 Men,ESQUILO SPORTS / Carioca Va'a,Brazil,DQ,500,183,124.27,02:04.3,Final  12,https://www.liveresults.co.nz/competition/438/schedule/race/183
V12,Master 50 Men,Horouta Waka Ama - Te Moana,New Zealand,3,500,183,123.96,02:04.0,Final  12,https://www.liveresults.co.nz/competition/438/schedule/race/183
V12,Master 50 Men,Mooloolaba,Australia,5,500,183,133.71,02:13.7,Final  12,https://www.liveresults.co.nz/competition/438/schedule/race/183
V12,Master 50 Men,NO'AH / Esquilo Sports,Brazil,6,500,183,136.47,02:16.5,Final  12,https://www.liveresults.co.nz/competition/438/schedule/race/183
V12,Master 50 Men,ORCA 50s,USA,7,500,183,140.79,02:20.8,Final  12,https://www.liveresults.co.nz/competition/438/schedule/race/183
V12,Master 50 Men,Salish Sea Fort Langley,Canada,4,500,183,132.59,02:12.6,Final  12,https://www.liveresults.co.nz/competition/438/schedule/race/183
V12,Master 50 Men,True North Calgary,Canada,2,500,183,123.95,02:03.9,Final  12,https://www.liveresults.co.nz/competition/438/schedule/race/183
V12,Master 50 Women,31 Hawaiian (85),Hawai'i,5,500,92,152.05,02:32.1,Heat  1/1,https://www.liveresults.co.nz/competition/438/schedule/race/092
V12,Master 50 Women,37 Lae'ula O Kai,Hawai'i,3,500,96,148,02:28.0,Heat  2/2,https://www.liveresults.co.nz/competition/438/schedule/race/096
V12,Master 50 Women,37 Lae'ula O Kai,Hawai'i,7,500,167,141.44,02:21.4,Final  10,https://www.liveresults.co.nz/competition/438/schedule/race/167
V12,Master 50 Women,Calgary Canoe Club,Canada,6,500,92,153.86,02:33.9,Heat  1/1,https://www.liveresults.co.nz/competition/438/schedule/race/092
V12,Master 50 Women,Can West,Canada,3,500,92,141.56,02:21.6,Heat  1/1,https://www.liveresults.co.nz/competition/438/schedule/race/092
V12,Master 50 Women,Can West,Canada,4,500,167,133.96,02:14.0,Final  10,https://www.liveresults.co.nz/competition/438/schedule/race/167
V12,Master 50 Women,CANOMAMA / Hoe Tribe,Brazil,2,500,96,140.32,02:20.3,Heat  2/2,https://www.liveresults.co.nz/competition/438/schedule/race/096
V12,Master 50 Women,CANOMAMA / Hoe Tribe,Brazil,5,500,167,134.81,02:14.8,Final  10,https://www.liveresults.co.nz/competition/438/schedule/race/167
V12,Master 50 Women,FNQ Far North Queensland,Australia,1,500,92,139.67,02:19.7,Heat  1/1,https://www.liveresults.co.nz/competition/438/schedule/race/092
V12,Master 50 Women,FNQ Far North Queensland,Australia,2,500,167,133.77,02:13.8,Final  10,https://www.liveresults.co.nz/competition/438/schedule/race/167
V12,Master 50 Women,Hurricanes Moana (Ladies 50s),Great Britain,7,500,96,163.17,02:43.2,Heat  2/2,https://www.liveresults.co.nz/competition/438/schedule/race/096
V12,Master 50 Women,MAKAIRA / Hei Hei,Brazil,8,500,92,166.45,02:46.5,Heat  1/1,https://www.liveresults.co.nz/competition/438/schedule/race/092
V12,Master 50 Women,ORCA 50's,USA,7,500,92,156.21,02:36.2,Heat  1/1,https://www.liveresults.co.nz/competition/438/schedule/race/092
V12,Master 50 Women,ORCA 50s -2,USA,6,500,96,161.54,02:41.5,Heat  2/2,https://www.liveresults.co.nz/competition/438/schedule/race/096
V12,Master 50 Women,Outrigger Whitsunday,Australia,4,500,96,152.68,02:32.7,Heat  2/2,https://www.liveresults.co.nz/competition/438/schedule/race/096
V12,Master 50 Women,Outrigger Whitsunday,Australia,8,500,167,148.61,02:28.6,Final  10,https://www.liveresults.co.nz/competition/438/schedule/race/167
V12,Master 50 Women,R Haleiwa Outrigger (4),Hawai'i,1,500,92,139.67,02:19.7,Heat  1/1,https://www.liveresults.co.nz/competition/438/schedule/race/092
V12,Master 50 Women,R Haleiwa Outrigger (4),Hawai'i,3,500,167,133.93,02:13.9,Final  10,https://www.liveresults.co.nz/competition/438/schedule/race/167
V12,Master 50 Women,Salish Sea Fort Langley,Canada,5,500,96,161.3,02:41.3,Heat  2/2,https://www.liveresults.co.nz/competition/438/schedule/race/096
V12,Master 50 Women,Taniwha Outrigger Canoe - Taniwha Wahinez,New Zealand,1,500,96,137.31,02:17.3,Heat  2/2,https://www.liveresults.co.nz/competition/438/schedule/race/096
V12,Master 50 Women,Taniwha Outrigger Canoe - Taniwha Wahinez,New Zealand,1,500,167,132.36,02:12.4,Final  10,https://www.liveresults.co.nz/competition/438/schedule/race/167
V12,Master 50 Women,Taranaki Outrigger Canoe - Hiringa Wahine,New Zealand,4,500,92,142.86,02:22.9,Heat  1/1,https://www.liveresults.co.nz/competition/438/schedule/race/092
V12,Master 50 Women,Taranaki Outrigger Canoe - Hiringa Wahine,New Zealand,6,500,167,136.68,02:16.7,Final  10,https://www.liveresults.co.nz/competition/438/schedule/race/167
V12,Master 60 Men,87 Namolokama (Z),Hawai'i,2,500,141,133.37,02:13.4,Final  3,https://www.liveresults.co.nz/competition/438/schedule/race/141
V12,Master 60 Men,Aratika - Tipi Haere Matua,New Zealand,5,500,141,136.86,02:16.9,Final  3,https://www.liveresults.co.nz/competition/438/schedule/race/141
V12,Master 60 Men,BASE HUNA / Va'a Paraty,Brazil,7,500,141,141.29,02:21.3,Final  3,https://www.liveresults.co.nz/competition/438/schedule/race/141
V12,Master 60 Men,Club Outrigger Whitsunday,Australia,4,500,141,134.48,02:14.5,Final  3,https://www.liveresults.co.nz/competition/438/schedule/race/141
V12,Master 60 Men,Horouta Waka Ama - Tokomaru,New Zealand,3,500,141,134.19,02:14.2,Final  3,https://www.liveresults.co.nz/competition/438/schedule/race/141
V12,Master 60 Men,Icemen Salish Sea,Canada,1,500,141,132.53,02:12.5,Final  3,https://www.liveresults.co.nz/competition/438/schedule/race/141
V12,Master 60 Men,PRCC Black,Great Britain,6,500,141,137.01,02:17.0,Final  3,https://www.liveresults.co.nz/competition/438/schedule/race/141
V12,Master 60 Men,Salish Sea Fort Langley,Canada,8,500,141,159.37,02:39.4,Final  3,https://www.liveresults.co.nz/competition/438/schedule/race/141
V12,Master 60 Women,,,DNS,500,85,,,Heat  1/1,https://www.liveresults.co.nz/competition/438/schedule/race/085
V12,Master 60 Women,37 Lae'ula O Kai (10),Hawai'i,1,500,88,144.33,02:24.3,Heat  2/2,https://www.liveresults.co.nz/competition/438/schedule/race/088
V12,Master 60 Women,37 Lae'ula O Kai (10),Hawai'i,2,500,149,140.8,02:20.8,Final ,https://www.liveresults.co.nz/competition/438/schedule/race/149
V12,Master 60 Women,60D Waikoloa (4),Hawai'i,3,500,88,145.34,02:25.3,Heat  2/2,https://www.liveresults.co.nz/competition/438/schedule/race/088
V12,Master 60 Women,60D Waikoloa (4),Hawai'i,4,500,149,141.59,02:21.6,Final ,https://www.liveresults.co.nz/competition/438/schedule/race/149
V12,Master 60 Women,85 Kaiola (33),Hawai'i,1,500,85,145.7,02:25.7,Heat  1/1,https://www.liveresults.co.nz/competition/438/schedule/race/085
V12,Master 60 Women,85 Kaiola (33),Hawai'i,1,500,149,140.13,02:20.1,Final ,https://www.liveresults.co.nz/competition/438/schedule/race/149
V12,Master 60 Women,Aratika Water Sports - Aratika Vahinez,New Zealand,3,500,85,152.05,02:32.1,Heat  1/1,https://www.liveresults.co.nz/competition/438/schedule/race/085
V12,Master 60 Women,Aratika Water Sports - Aratika Vahinez,New Zealand,7,500,149,148.69,02:28.7,Final ,https://www.liveresults.co.nz/competition/438/schedule/race/149
V12,Master 60 Women,Aratika Water Sports - Whaitere Pounamu,New Zealand,5,500,88,160.39,02:40.4,Heat  2/2,https://www.liveresults.co.nz/competition/438/schedule/race/088
V12,Master 60 Women,Calgary Fort Langley,Canada,4,500,85,158.39,02:38.4,Heat  1/1,https://www.liveresults.co.nz/competition/438/schedule/race/085
V12,Master 60 Women,Calgary Fort Langley,Canada,8,500,149,153.74,02:33.7,Final ,https://www.liveresults.co.nz/competition/438/schedule/race/149
V12,Master 60 Women,False Creek Racing Canoe Club,Canada,4,500,88,151.66,02:31.7,Heat  2/2,https://www.liveresults.co.nz/competition/438/schedule/race/088
V12,Master 60 Women,False Creek Racing Canoe Club,Canada,6,500,149,147.7,02:27.7,Final ,https://www.liveresults.co.nz/competition/438/schedule/race/149
V12,Master 60 Women,Horouta Waka Ama - Hinewaiariki,New Zealand,2,500,85,149.75,02:29.7,Heat  1/1,https://www.liveresults.co.nz/competition/438/schedule/race/085
V12,Master 60 Women,Horouta Waka Ama - Hinewaiariki,New Zealand,5,500,149,144.85,02:24.9,Final ,https://www.liveresults.co.nz/competition/438/schedule/race/149
V12,Master 60 Women,Mooloolaba,Australia,2,500,88,144.48,02:24.5,Heat  2/2,https://www.liveresults.co.nz/competition/438/schedule/race/088
V12,Master 60 Women,Mooloolaba,Australia,3,500,149,141.11,02:21.1,Final ,https://www.liveresults.co.nz/competition/438/schedule/race/149
V12,Master 60 Women,NCOCA,USA,5,500,85,158.92,02:38.9,Heat  1/1,https://www.liveresults.co.nz/competition/438/schedule/race/085
V12,Master 60 Women,Salish Sea,Canada,6,500,88,165.43,02:45.4,Heat  2/2,https://www.liveresults.co.nz/competition/438/schedule/race/088
V12,Master 60 Women,Trentham Black Swans,Great Britain,6,500,85,176.36,02:56.4,Heat  1/1,https://www.liveresults.co.nz/competition/438/schedule/race/085
V12,Master 70 Men,31 Hawaiian,Hawai'i,3,500,132,148.82,02:28.8,Final  2,https://www.liveresults.co.nz/competition/438/schedule/race/132
V12,Master 70 Men,33 Kihei (10),Hawai'i,2,500,132,146.39,02:26.4,Final  2,https://www.liveresults.co.nz/competition/438/schedule/race/132
V12,Master 70 Men,FCRCC Icemen,Canada,1,500,132,140.96,02:21.0,Final  2,https://www.liveresults.co.nz/competition/438/schedule/race/132
V12,Master 70 Men,Pacific 70s,USA,4,500,132,156.71,02:36.7,Final  2,https://www.liveresults.co.nz/competition/438/schedule/race/132
V12,Master 70 Women,31 Hawaiian - Hiki No O Kihei,Hawai'i,3,500,126,175.86,02:55.9,Final  2,https://www.liveresults.co.nz/competition/438/schedule/race/126
V12,Master 70 Women,33 Kihei (10),Hawai'i,1,500,126,154.82,02:34.8,Final  2,https://www.liveresults.co.nz/competition/438/schedule/race/126
V12,Master 70 Women,60L Waikoloa (4),Hawai'i,4,500,126,184.32,03:04.3,Final  2,https://www.liveresults.co.nz/competition/438/schedule/race/126
V12,Master 70 Women,Canoe Believe the Pacific Spirit,Canada,2,500,126,159.15,02:39.2,Final  2,https://www.liveresults.co.nz/competition/438/schedule/race/126
V12,Master 75 Men,11 Anuenue,Hawai'i,3,500,112,159.53,02:39.5,Final  12,https://www.liveresults.co.nz/competition/438/schedule/race/112
V12,Master 75 Men,8 Outrigger - Team Makules (11),Hawai'i,1,500,112,141.38,02:21.4,Final  12,https://www.liveresults.co.nz/competition/438/schedule/race/112
V12,Master 75 Men,Maui,Hawai'i,2,500,112,157.04,02:37.0,Final  12,https://www.liveresults.co.nz/competition/438/schedule/race/112
V12,Master 75 Women,33 Kihei,Hawai'i,2,500,118,183.92,03:03.9,Final  1,https://www.liveresults.co.nz/competition/438/schedule/race/118
V12,Master 75 Women,4 Lanikai (58),Hawai'i,1,500,118,183.28,03:03.3,Final  1,https://www.liveresults.co.nz/competition/438/schedule/race/118
V12,Open Men,4 Lanikai,Hawai'i,4,500,109,121.27,02:01.3,Heat  2/2,https://www.liveresults.co.nz/competition/438/schedule/race/109
V12,Open Men,4 Lanikai,Hawai'i,4,500,201,120.97,02:01.0,Final  3,https://www.liveresults.co.nz/competition/438/schedule/race/201
V12,Open Men,Black Bronco's,New Zealand,3,500,109,120.77,02:00.8,Heat  2/2,https://www.liveresults.co.nz/competition/438/schedule/race/109
V12,Open Men,Black Bronco's,New Zealand,3,500,201,119.31,01:59.3,Final  3,https://www.liveresults.co.nz/competition/438/schedule/race/201
V12,Open Men,Far North Queensland,Australia,6,500,105,127.52,02:07.5,Heat  1/1,https://www.liveresults.co.nz/competition/438/schedule/race/105
V12,Open Men,FCRCC Star Nation,Canada,2,500,105,123.96,02:04.0,Heat  1/1,https://www.liveresults.co.nz/competition/438/schedule/race/105
V12,Open Men,FCRCC Star Nation,Canada,6,500,201,124.11,02:04.1,Final  3,https://www.liveresults.co.nz/competition/438/schedule/race/201
V12,Open Men,H Lokahi,Hawai'i,4,500,105,127.06,02:07.1,Heat  1/1,https://www.liveresults.co.nz/competition/438/schedule/race/105
V12,Open Men,H Lokahi,Hawai'i,8,500,201,126.88,02:06.9,Final  3,https://www.liveresults.co.nz/competition/438/schedule/race/201
V12,Open Men,HERE TAINA,Chile,3,500,105,125.41,02:05.4,Heat  1/1,https://www.liveresults.co.nz/competition/438/schedule/race/105
V12,Open Men,HERE TAINA,Chile,7,500,201,125.06,02:05.1,Final  3,https://www.liveresults.co.nz/competition/438/schedule/race/201
V12,Open Men,Horouta Waka Ama - Woolley Kumara,New Zealand,1,500,109,116.05,01:56.1,Heat  2/2,https://www.liveresults.co.nz/competition/438/schedule/race/109
V12,Open Men,Horouta Waka Ama - Woolley Kumara,New Zealand,1,500,201,115.67,01:55.7,Final  3,https://www.liveresults.co.nz/competition/438/schedule/race/201
V12,Open Men,HUI HOA / Esquilo Sports,Brazil,5,500,109,122.51,02:02.5,Heat  2/2,https://www.liveresults.co.nz/competition/438/schedule/race/109
V12,Open Men,MAREA ROJA,Chile,6,500,109,124.24,02:04.2,Heat  2/2,https://www.liveresults.co.nz/competition/438/schedule/race/109
V12,Open Men,Maui,Hawai'i,5,500,105,127.5,02:07.5,Heat  1/1,https://www.liveresults.co.nz/competition/438/schedule/race/105
V12,Open Men,Mont-dore Shell,New Caledonia,1,500,105,122.58,02:02.6,Heat  1/1,https://www.liveresults.co.nz/competition/438/schedule/race/105
V12,Open Men,Mont-dore Shell,New Caledonia,5,500,201,123.25,02:03.3,Final  3,https://www.liveresults.co.nz/competition/438/schedule/race/201
V12,Open Men,OCUK Open Men,Great Britain,DQ,500,109,125.98,02:06.0,Heat  2/2,https://www.liveresults.co.nz/competition/438/schedule/race/109
V12,Open Men,ORCA,USA,8,500,105,132.01,02:12.0,Heat  1/1,https://www.liveresults.co.nz/competition/438/schedule/race/105
V12,Open Men,PRCC Vainau Toa,Great Britain,7,500,105,129.05,02:09.1,Heat  1/1,https://www.liveresults.co.nz/competition/438/schedule/race/105
V12,Open Men,Singapore Paddle Club,Singapore,7,500,109,128.18,02:08.2,Heat  2/2,https://www.liveresults.co.nz/competition/438/schedule/race/109
V12,Open Men,Va'a Brasilia/ Esquilo Sports,Brazil,2,500,109,117.92,01:57.9,Heat  2/2,https://www.liveresults.co.nz/competition/438/schedule/race/109
